team_id,team_short,team_full_name,nickname,team_abbrev,location,association,level_group,division,conf_id,conf_name,conf_short,region,logo_url,conf_missing,abbrev_not_unique,source_file
730313728,Southern Wesleyan,Southern Wesleyan University,,SWU,Southern Wesleyan,NCAA,D2,NCAA D2,d2-conference-carolinas,D2 Conference Carolinas,Conference Carolinas,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730313728.png?v=2,False,False,D2andD3TeamBio.csv
730326528,UNC Pembroke,UNC Pembroke,,UP,UNC Pembroke,NCAA,D2,NCAA D2,d2-conference-carolinas,D2 Conference Carolinas,Conference Carolinas,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730326528.png?v=2,False,False,D2andD3TeamBio.csv
730179072,University of Mount Olive,University of Mount Olive,,MOC,University of Mount Olive,NCAA,D2,NCAA D2,d2-conference-carolinas,D2 Conference Carolinas,Conference Carolinas,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730179072.png?v=2,False,False,D2andD3TeamBio.csv
730244608,Young Harris,Young Harris College,,YHC,Young Harris,NCAA,D2,NCAA D2,d2-conference-carolinas,D2 Conference Carolinas,Conference Carolinas,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730244608.png?v=2,False,False,D2andD3TeamBio.csv
730359296,College of Staten Island,College of Staten Island,,COSI,College of Staten Island,NCAA,D2,NCAA D2,d2-east-coast-conference,D2 East Coast Conference,East Coast Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730359296.png?v=2,False,False,D2andD3TeamBio.csv
504543443,D'Youville College,D'Youville College,Spartans,DYC,D'Youville College,NCAA,D2,NCAA D2,d2-east-coast-conference,D2 East Coast Conference,East Coast Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/504543443.png?v=2,False,False,D2andD3TeamBio.csv
730314752,Mercy,Mercy College,,MC,Mercy,NCAA,D2,NCAA D2,d2-east-coast-conference,D2 East Coast Conference,East Coast Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730314752.png?v=2,False,True,D2andD3TeamBio.csv
730320128,Molloy,Molloy College,,MC,Molloy,NCAA,D2,NCAA D2,d2-east-coast-conference,D2 East Coast Conference,East Coast Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730320128.png?v=2,False,True,D2andD3TeamBio.csv
730156800,Queens,Queens College,,QC,Queens,NCAA,D2,NCAA D2,d2-east-coast-conference,D2 East Coast Conference,East Coast Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730156800.png?v=2,False,False,D2andD3TeamBio.csv
730287872,St. Thomas Aquinas,St. Thomas Aquinas College,Spartans,STAC,St. Thomas Aquinas,NCAA,D2,NCAA D2,d2-east-coast-conference,D2 East Coast Conference,East Coast Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730287872.png?v=2,False,False,D2andD3TeamBio.csv
730305536,Arkansas Tech,Arkansas Tech University,,ATU,Arkansas Tech,NCAA,D2,NCAA D2,d2-great-american-conference,D2 Great American Conference,Great American Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730305536.png?v=2,False,False,D2andD3TeamBio.csv
730167808,East Central,East Central University,,ECU,East Central,NCAA,D2,NCAA D2,d2-great-american-conference,D2 Great American Conference,Great American Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730167808.png?v=2,False,False,D2andD3TeamBio.csv
730195968,Harding,Harding University,,HU,Harding,NCAA,D2,NCAA D2,d2-great-american-conference,D2 Great American Conference,Great American Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730195968.png?v=2,False,True,D2andD3TeamBio.csv
730286848,Henderson State,Henderson State University,,HSU,Henderson State,NCAA,D2,NCAA D2,d2-great-american-conference,D2 Great American Conference,Great American Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730286848.png?v=2,False,True,D2andD3TeamBio.csv
730173184,Northwestern Oklahoma State Univ.,Northwestern Oklahoma State Univ.,,NOSU,Northwestern Oklahoma State Univ.,NCAA,D2,NCAA D2,d2-great-american-conference,D2 Great American Conference,Great American Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730173184.png?v=2,False,False,D2andD3TeamBio.csv
608977152,Oklahoma Baptist,Oklahoma Baptist University,,OKB,Oklahoma Baptist,NCAA,D2,NCAA D2,d2-great-american-conference,D2 Great American Conference,Great American Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/608977152.png?v=2,False,False,D2andD3TeamBio.csv
730269184,Ouachita Baptist,Ouachita Baptist University,,OBU,Ouachita Baptist,NCAA,D2,NCAA D2,d2-great-american-conference,D2 Great American Conference,Great American Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730269184.png?v=2,False,False,D2andD3TeamBio.csv
730243328,Southeastern Oklahoma State Univ.,Southeastern Oklahoma State Univ.,,SOSU,Southeastern Oklahoma State Univ.,NCAA,D2,NCAA D2,d2-great-american-conference,D2 Great American Conference,Great American Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730243328.png?v=2,False,True,D2andD3TeamBio.csv
730339584,Southern Arkansas,Southern Arkansas University,,SAU,Southern Arkansas,NCAA,D2,NCAA D2,d2-great-american-conference,D2 Great American Conference,Great American Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730339584.png?v=2,False,False,D2andD3TeamBio.csv
730195200,Southern Nazarene,Southern Nazarene University,,SNU,Southern Nazarene,NCAA,D2,NCAA D2,d2-great-american-conference,D2 Great American Conference,Great American Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730195200.png?v=2,False,False,D2andD3TeamBio.csv
730181632,Southwestern Oklahoma State Univ.,Southwestern Oklahoma State Univ.,,SOSU,Southwestern Oklahoma State Univ.,NCAA,D2,NCAA D2,d2-great-american-conference,D2 Great American Conference,Great American Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730181632.png?v=2,False,True,D2andD3TeamBio.csv
730326016,University of Arkansas-Monticello,University of Arkansas-Monticello,,UOA,University of Arkansas-Monticello,NCAA,D2,NCAA D2,d2-great-american-conference,D2 Great American Conference,Great American Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730326016.png?v=2,False,True,D2andD3TeamBio.csv
577507072,Davenport,Davenport University,Panthers,DVNPT,Davenport,NCAA,D2,NCAA D2,d2-great-lakes-intercollegiate-athletic-conference,D2 Great Lakes Intercollegiate Athletic Conference,Great Lakes Intercollegiate Athletic Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/577507072.png?v=2,False,False,D2andD3TeamBio.csv
730342912,Grand Valley State,Grand Valley State University,,GVSU,Grand Valley State,NCAA,D2,NCAA D2,d2-great-lakes-intercollegiate-athletic-conference,D2 Great Lakes Intercollegiate Athletic Conference,Great Lakes Intercollegiate Athletic Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730342912.png?v=2,False,False,D2andD3TeamBio.csv
576590080,Purdue University Northwest,Purdue University Northwest,,PNW,Purdue University Northwest,NCAA,D2,NCAA D2,d2-great-lakes-intercollegiate-athletic-conference,D2 Great Lakes Intercollegiate Athletic Conference,Great Lakes Intercollegiate Athletic Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/576590080.png?v=2,False,False,D2andD3TeamBio.csv
605673472,Roosevelt Lakers,Roosevelt Lakers,,ROO,Roosevelt Lakers,NCAA,D2,NCAA D2,d2-great-lakes-intercollegiate-athletic-conference,D2 Great Lakes Intercollegiate Athletic Conference,Great Lakes Intercollegiate Athletic Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/605673472.png?v=2,False,False,D2andD3TeamBio.csv
730204416,Saginaw Valley State,Saginaw Valley State University,,SVSU,Saginaw Valley State,NCAA,D2,NCAA D2,d2-great-lakes-intercollegiate-athletic-conference,D2 Great Lakes Intercollegiate Athletic Conference,Great Lakes Intercollegiate Athletic Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730204416.png?v=2,False,False,D2andD3TeamBio.csv
730369792,UW-Parkside,University of Wisconsin-Parkside,Rangers,UWPS,UW-Parkside,NCAA,D2,NCAA D2,d2-great-lakes-intercollegiate-athletic-conference,D2 Great Lakes Intercollegiate Athletic Conference,Great Lakes Intercollegiate Athletic Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730369792.png?v=2,False,False,D2andD3TeamBio.csv
730351104,Wayne State,Wayne State University,,WSU,Wayne State,NCAA,D2,NCAA D2,d2-great-lakes-intercollegiate-athletic-conference,D2 Great Lakes Intercollegiate Athletic Conference,Great Lakes Intercollegiate Athletic Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730351104.png?v=2,False,True,D2andD3TeamBio.csv
730254080,Drury,Drury University,,DU,Drury,NCAA,D2,NCAA D2,d2-great-lakes-valley-conference,D2 Great Lakes Valley Conference,Great Lakes Valley Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730254080.png?v=2,False,True,D2andD3TeamBio.csv
730147328,Lewis,Lewis University,,LU,Lewis,NCAA,D2,NCAA D2,d2-great-lakes-valley-conference,D2 Great Lakes Valley Conference,Great Lakes Valley Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730147328.png?v=2,False,True,D2andD3TeamBio.csv
778445908,Lincoln (MO),Lincoln University (Missouri),Blue Tigers,LMO,Lincoln (MO),NCAA,D2,NCAA D2,d2-great-lakes-valley-conference,D2 Great Lakes Valley Conference,Great Lakes Valley Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/778445908.png?v=2,False,False,D2andD3TeamBio.csv
730161408,Maryville University of Saint Louis,Maryville University of Saint Louis,,MUOSL,Maryville University of Saint Louis,NCAA,D2,NCAA D2,d2-great-lakes-valley-conference,D2 Great Lakes Valley Conference,Great Lakes Valley Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730161408.png?v=2,False,False,D2andD3TeamBio.csv
730371328,McKendree,McKendree University,Bearcats,MCKN,McKendree,NCAA,D2,NCAA D2,d2-great-lakes-valley-conference,D2 Great Lakes Valley Conference,Great Lakes Valley Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730371328.png?v=2,False,False,D2andD3TeamBio.csv
730264320,Missouri S&T,Missouri S&T,,MS,Missouri S&T,NCAA,D2,NCAA D2,d2-great-lakes-valley-conference,D2 Great Lakes Valley Conference,Great Lakes Valley Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730264320.png?v=2,False,False,D2andD3TeamBio.csv
730305792,Quincy,Quincy University,,QU,Quincy,NCAA,D2,NCAA D2,d2-great-lakes-valley-conference,D2 Great Lakes Valley Conference,Great Lakes Valley Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730305792.png?v=2,False,False,D2andD3TeamBio.csv
730294272,Rockhurst,Rockhurst University,Hawks,ROCK,Rockhurst,NCAA,D2,NCAA D2,d2-great-lakes-valley-conference,D2 Great Lakes Valley Conference,Great Lakes Valley Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730294272.png?v=2,False,True,D2andD3TeamBio.csv
730382080,Southwest Baptist,Southwest Baptist University,,SBU,Southwest Baptist,NCAA,D2,NCAA D2,d2-great-lakes-valley-conference,D2 Great Lakes Valley Conference,Great Lakes Valley Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730382080.png?v=2,False,False,D2andD3TeamBio.csv
730304512,Truman State,Truman State University,,TSU,Truman State,NCAA,D2,NCAA D2,d2-great-lakes-valley-conference,D2 Great Lakes Valley Conference,Great Lakes Valley Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730304512.png?v=2,False,False,D2andD3TeamBio.csv
730380800,University of Illinois-Springfield,University of Illinois-Springfield,,UOI,University of Illinois-Springfield,NCAA,D2,NCAA D2,d2-great-lakes-valley-conference,D2 Great Lakes Valley Conference,Great Lakes Valley Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730380800.png?v=2,False,True,D2andD3TeamBio.csv
730222080,University of Indianapolis,University of Indianapolis,,UOI,University of Indianapolis,NCAA,D2,NCAA D2,d2-great-lakes-valley-conference,D2 Great Lakes Valley Conference,Great Lakes Valley Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730222080.png?v=2,False,True,D2andD3TeamBio.csv
730279168,University of Missouri-St. Louis,University of Missouri-St. Louis,,UOML,University of Missouri-St. Louis,NCAA,D2,NCAA D2,d2-great-lakes-valley-conference,D2 Great Lakes Valley Conference,Great Lakes Valley Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730279168.png?v=2,False,False,D2andD3TeamBio.csv
730171136,Upper Iowa,Upper Iowa University,,UIU,Upper Iowa,NCAA,D2,NCAA D2,d2-great-lakes-valley-conference,D2 Great Lakes Valley Conference,Great Lakes Valley Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730171136.png?v=2,False,False,D2andD3TeamBio.csv
730175744,William Jewell,William Jewell College,,WJC,William Jewell,NCAA,D2,NCAA D2,d2-great-lakes-valley-conference,D2 Great Lakes Valley Conference,Great Lakes Valley Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730175744.png?v=2,False,False,D2andD3TeamBio.csv
730205696,Ashland,Ashland University,,AU,Ashland,NCAA,D2,NCAA D2,d2-great-midwest-athletic-conference,D2 Great Midwest Athletic Conference,Great Midwest Athletic Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730205696.png?v=2,False,True,D2andD3TeamBio.csv
730336768,Cedarville,Cedarville University,,CU,Cedarville,NCAA,D2,NCAA D2,d2-great-midwest-athletic-conference,D2 Great Midwest Athletic Conference,Great Midwest Athletic Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730336768.png?v=2,False,True,D2andD3TeamBio.csv
730308608,Hillsdale,Hillsdale College,,HC,Hillsdale,NCAA,D2,NCAA D2,d2-great-midwest-athletic-conference,D2 Great Midwest Athletic Conference,Great Midwest Athletic Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730308608.png?v=2,False,True,D2andD3TeamBio.csv
730269952,Kentucky Wesleyan,Kentucky Wesleyan College,,KWC,Kentucky Wesleyan,NCAA,D2,NCAA D2,d2-great-midwest-athletic-conference,D2 Great Midwest Athletic Conference,Great Midwest Athletic Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730269952.png?v=2,False,False,D2andD3TeamBio.csv
730332928,Lake Erie,Lake Erie College,,LEC,Lake Erie,NCAA,D2,NCAA D2,d2-great-midwest-athletic-conference,D2 Great Midwest Athletic Conference,Great Midwest Athletic Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730332928.png?v=2,False,False,D2andD3TeamBio.csv
730188544,Malone,Malone University,Pioneers,MU,Malone,NCAA,D2,NCAA D2,d2-great-midwest-athletic-conference,D2 Great Midwest Athletic Conference,Great Midwest Athletic Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730188544.png?v=2,False,True,D2andD3TeamBio.csv
730312960,Northwood,Northwood University (Michigan),Timberwolves,NWOOD,Northwood,NCAA,D2,NCAA D2,d2-great-midwest-athletic-conference,D2 Great Midwest Athletic Conference,Great Midwest Athletic Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730312960.png?v=2,False,False,D2andD3TeamBio.csv
730222848,Ohio Dominican,Ohio Dominican University,,ODU,Ohio Dominican,NCAA,D2,NCAA D2,d2-great-midwest-athletic-conference,D2 Great Midwest Athletic Conference,Great Midwest Athletic Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730222848.png?v=2,False,False,D2andD3TeamBio.csv
730226176,Thomas More,Thomas More College,,TMC,Thomas More,NCAA,D2,NCAA D2,d2-great-midwest-athletic-conference,D2 Great Midwest Athletic Conference,Great Midwest Athletic Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730226176.png?v=2,False,True,D2andD3TeamBio.csv
730358272,Tiffin,Tiffin University,Dragons,TIFF,Tiffin,NCAA,D2,NCAA D2,d2-great-midwest-athletic-conference,D2 Great Midwest Athletic Conference,Great Midwest Athletic Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730358272.png?v=2,False,False,D2andD3TeamBio.csv
730162176,University of Findlay,University of Findlay,,UOF,University of Findlay,NCAA,D2,NCAA D2,d2-great-midwest-athletic-conference,D2 Great Midwest Athletic Conference,Great Midwest Athletic Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730162176.png?v=2,False,False,D2andD3TeamBio.csv
730377472,Walsh,Walsh University,,WU,Walsh,NCAA,D2,NCAA D2,d2-great-midwest-athletic-conference,D2 Great Midwest Athletic Conference,Great Midwest Athletic Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730377472.png?v=2,False,True,D2andD3TeamBio.csv
730337280,Central Washington,Central Washington University,,CWU,Central Washington,NCAA,D2,NCAA D2,d2-great-northwest-athletic-conference,D2 Great Northwest Athletic Conference,Great Northwest Athletic Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730337280.png?v=2,False,False,D2andD3TeamBio.csv
730262784,Montana St. University Billings,Montana St. University Billings,,MSUB,Montana St. University Billings,NCAA,D2,NCAA D2,d2-great-northwest-athletic-conference,D2 Great Northwest Athletic Conference,Great Northwest Athletic Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730262784.png?v=2,False,False,D2andD3TeamBio.csv
730385152,Northwest Nazarene,Northwest Nazarene University,,NNU,Northwest Nazarene,NCAA,D2,NCAA D2,d2-great-northwest-athletic-conference,D2 Great Northwest Athletic Conference,Great Northwest Athletic Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730385152.png?v=2,False,False,D2andD3TeamBio.csv
730355968,Saint Martin's,Saint Martin's University,,SMU,Saint Martin's,NCAA,D2,NCAA D2,d2-great-northwest-athletic-conference,D2 Great Northwest Athletic Conference,Great Northwest Athletic Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730355968.png?v=2,False,True,D2andD3TeamBio.csv
730149632,Western Oregon,Western Oregon University,,WOU,Western Oregon,NCAA,D2,NCAA D2,d2-great-northwest-athletic-conference,D2 Great Northwest Athletic Conference,Great Northwest Athletic Conference,,https://static.trumedianetworks.com/images/ncaabaseball/teams/730149632.png?v=2,False,False,D2andD3TeamBio.csv
